ID Name Ra Dec NumGS Coverage
4110 HSC_2887 247.0873402 -29.42629406 1 0.5472
4111 HSC_2889 260.93370399 -38.21595722 1 0.6176
4112 HSC_2890 256.26196425 -35.48443524 4 0.9428
4113 HSC_2893 258.15429123 -36.52838084 0 0.0
4114 HSC_2894 260.78065227 -37.88006124 3 0.9456
4115 HSC_2895 255.00581797 -34.44194905 1 0.5908
4116 HSC_2897 259.13710787 -36.37596234 1 0.7048
4117 HSC_2898 249.46223292 -29.97330144 3 0.748
4118 HSC_2899 258.55571219 -35.89847388 4 0.9108
4119 HSC_2900 266.5810877 -40.05263847 1 0.7568
4120 HSC_2901 265.6979814 -39.41400407 3 0.8924
4121 HSC_2902 260.32997544 -36.43594401 3 0.8936
4122 HSC_2903 261.19397469 -36.84011743 0 0.0
4123 HSC_2904 262.23978627 -36.97663715 2 0.682
4124 HSC_2905 267.35329953 -39.29787183 2 0.818
4125 HSC_2906 247.14832466 -26.60595666 2 0.7552
4126 HSC_2907 244.77266005 -24.45005866 1 0.388
4127 HSC_2908 295.15858953 -46.60048281 0 0.0
4128 HSC_2909 259.3060715 -34.29048903 2 0.89
4129 HSC_2910 261.99899091 -35.52126149 2 0.2652
4130 HSC_2911 258.3201852 -33.26737592 2 0.6164
4131 HSC_2912 263.33252674 -35.98075795 3 0.9184
4132 HSC_2913 262.58087046 -35.47553667 5 0.9996
4133 HSC_2914 259.68090201 -33.54879961 1 0.4052
4134 HSC_2915 252.19205336 -28.6700087 2 0.8448
4135 HSC_2916 260.77430392 -34.09908908 0 0.0
4136 HSC_2917 256.03231563 -31.22294738 5 0.9736
4137 HSC_2918 261.76090168 -34.60113587 0 0.0
4138 HSC_2919 246.60165437 -24.0848455 0 0.0
4139 HSC_2920 282.18030099 -42.59017461 0 0.0
4140 HSC_2921 263.43043665 -35.02042265 5 0.9808
4141 HSC_2924 248.58779817 -25.09420906 1 0.4984
4142 HSC_2925 268.63734528 -37.20056623 1 0.5824
4143 HSC_2926 263.57667797 -34.62782426 3 0.8572
4144 HSC_2928 265.79832951 -35.7426199 3 0.9096
4145 HSC_2929 261.65862888 -33.47088367 3 0.9368
4146 HSC_2930 261.82746836 -33.38785573 4 0.9416
4147 HSC_2931 245.12747191 -21.67283134 0 0.0
4148 HSC_2932 272.96635922 -38.36477453 0 0.0
4149 HSC_2934 263.57356076 -33.75218145 2 0.5988
4150 HSC_2935 262.01551595 -32.83255458 3 0.8236
4151 HSC_2936 260.70658983 -32.03535151 5 0.9928
4152 HSC_2938 260.78523273 -32.02204154 6 0.9852
4153 HSC_2939 260.79663121 -32.0231894 5 0.954
4154 HSC_2942 231.22708037 -7.83903919 0 0.0
4155 HSC_2943 269.13315533 -35.72584609 2 0.79
4156 HSC_2944 262.44026349 -31.87871587 1 0.5252
4157 HSC_2945 265.59368991 -33.49499942 4 0.9684
4158 HSC_2946 264.00400334 -32.62914685 5 1.0
4159 HSC_2947 261.72374661 -31.34469838 3 0.8752
4160 HSC_2949 270.91199062 -35.86296294 3 0.9088
4161 HSC_2950 264.27024169 -32.49631894 4 0.9064
4162 HSC_2951 268.04231206 -34.36639983 4 0.8996
4163 HSC_2952 262.94713433 -31.58625369 2 0.6644
4164 HSC_2953 255.5257714 -26.99658308 3 0.9124
4165 HSC_2956 252.42096567 -24.37590014 3 0.6876
4166 HSC_2957 276.00132109 -37.18943458 2 0.91
4167 HSC_2958 262.99471143 -30.85651978 3 0.9144
4168 HSC_2959 263.55316721 -31.1179703 5 0.918
4169 HSC_2960 259.78413373 -28.75967306 4 0.8496
4170 HSC_2961 267.43174037 -32.97723537 4 0.9448
4171 HSC_2962 261.86148611 -29.9460389 3 0.9368
4172 HSC_2963 257.75896767 -27.43951891 0 0.0
4173 HSC_2964 266.32096677 -32.12931827 0 0.0
4174 HSC_2966 263.09258985 -30.37403148 11 0.9996
4175 HSC_2967 264.15806063 -30.7146863 5 0.9056
4176 HSC_2969 239.53161509 -12.78429376 0 0.0
4177 HSC_2971 253.19315456 -23.51813529 1 0.5
4178 HSC_2972 265.77499703 -31.04265482 5 0.9988
4179 HSC_2973 210.02261293 14.44301054 0 0.0
4180 HSC_2974 266.49963067 -31.0283073 4 0.9624
4181 HSC_2975 263.39880738 -29.02128817 4 0.8844
4182 HSC_2976 257.99343134 -25.63922466 1 0.5624
4183 HSC_2977 267.20293654 -30.9059562 2 0.72
4184 HSC_2978 266.48562363 -30.29983319 0 0.0
4185 HSC_2979 267.06267837 -30.5986737 4 0.8172
4186 HSC_2980 264.51268128 -29.12211124 9 0.9836
4187 HSC_2981 272.47019785 -33.00817546 4 0.9336
4188 HSC_2982 264.80795068 -29.00875009 1 0.5448
4189 HSC_2983 260.1945447 -26.28280249 3 0.9124
4190 HSC_2984 270.75382671 -31.64607401 4 0.9468
4191 HSC_2985 266.95784614 -29.53628704 4 0.944
4192 HSC_2986 285.31710991 -36.88340157 0 0.0
4193 HXHWL_2 107.65723226 -0.42971269 3 0.792
4194 HXHWL_5 111.28285361 -13.59335616 1 0.7092
4195 HXHWL_6 264.57596623 -33.94985036 2 0.8768
4196 HXHWL_7 274.27657007 -20.34530094 3 0.8908
4197 HXHWL_8 319.22350264 44.08385852 2 0.7516
4198 HXHWL_10 256.35119616 -48.38776664 3 0.9844
4199 HXHWL_12 92.82803313 6.58380234 1 0.6608
4200 HXHWL_13 217.99894695 -58.73706994 2 0.7708
4201 HXHWL_14 215.21326728 -58.14533357 1 0.3848
4202 HXHWL_15 125.56830666 -41.38956618 2 0.6744
4203 HXHWL_17 109.27667356 -12.02933464 5 0.9992
4204 HXHWL_18 74.31652112 39.79568797 2 0.5692
4205 HXHWL_20 193.2884349 -63.75046268 3 0.9392
4206 HXHWL_21 111.33256722 -8.78335274 3 0.552
4207 HXHWL_22 109.00058988 -9.37510032 2 0.7164
4208 HXHWL_27 250.64942954 -52.67306963 2 0.6336
4209 HXHWL_28 330.47166489 56.02723219 2 0.7256
4210 HXHWL_29 268.07565051 -27.03502437 2 0.8432
4211 HXHWL_30 284.68281819 -9.86199357 6 1.0
4212 HXHWL_31 314.9880427 45.3351261 5 0.8816
4213 HXHWL_33 251.67611111 -41.20197919 4 0.9408
4214 HXHWL_34 207.23162983 -60.81265907 1 0.6892
4215 HXHWL_35 72.01423898 43.96728021 0 0.0
4216 HXHWL_36 123.78006322 -47.27480199 0 0.0
4217 HXHWL_37 277.93961601 -11.45950107 3 0.9612
4218 HXHWL_42 122.32186684 -35.65939733 1 0.6736
4219 HXHWL_45 350.36666681 58.36683078 0 0.0
4220 HXHWL_46 298.3154117 32.6533718 2 0.6796
4221 HXHWL_47 239.0271311 -55.24990768 2 0.8904
4222 HXHWL_48 113.45188924 -8.2613759 1 0.5272
4223 HXHWL_49 77.70266653 36.36497771 1 0.4316
4224 HXHWL_51 278.66213947 -13.03084983 1 0.7532
4225 HXHWL_52 106.82785233 -6.29720423 5 0.8388
4226 HXHWL_53 81.95390104 32.6618485 1 0.374
4227 HXHWL_55 179.14355099 -71.02029588 0 0.0
4228 HXHWL_56 324.30260646 47.65168771 6 0.8972
4229 HXHWL_58 98.94869451 8.76570296 2 0.8976
4230 HXHWL_59 114.96257688 -18.91215599 1 0.2872
4231 HXHWL_60 106.84103699 4.29752088 2 0.5444
4232 HXHWL_62 108.15793286 -20.54139011 1 0.5832
4233 HXHWL_65 122.42367988 -27.13638081 1 0.5948
4234 HXHWL_66 273.11481874 -15.38079323 7 1.0
4235 HXHWL_68 126.18412133 -45.43819567 2 0.7664
4236 HXHWL_71 120.96995153 -39.75618695 0 0.0
4237 HXHWL_72 105.29616168 -3.73774196 3 0.8736
4238 HXHWL_74 103.86057249 -3.77700366 5 0.9296
4239 HXWHB_8 80.57256026 33.78284555 4 0.9764
4240 HXWHB_10 81.93036442 33.28342013 2 0.8252
4241 Haffner_3 106.0210256 -6.14009199 3 0.63
4242 Haffner_4 106.51494886 -15.00527408 2 0.678
4243 Haffner_5 109.49277653 -22.66254674 4 0.9776
4244 Haffner_6 109.99079652 -13.15152991 0 0.0
4245 Haffner_7 110.73071743 -29.49658386 4 0.8992
4246 Haffner_8 110.77208879 -12.30300076 4 0.992
4247 Haffner_9 111.18016206 -16.9973544 9 0.9664
4248 Haffner_10 112.14813943 -15.36453417 9 0.9752
4249 Haffner_11 113.84142752 -27.71357925 6 0.998
4250 Haffner_13 115.13906456 -30.01790271 1 0.6084
4251 Haffner_14 116.17739343 -28.37975471 4 0.8056
4252 Haffner_15 116.3789817 -32.83994474 7 0.9984
4253 Haffner_16 117.5846082 -25.45600962 17 1.0
4254 Haffner_17 117.89774404 -31.81476142 13 0.9856
4255 Haffner_18 118.16507949 -26.38288436 8 1.0
4256 Haffner_19 118.18549458 -26.28014523 6 1.0
4257 Haffner_20 119.06528518 -30.36880526 8 1.0
4258 Haffner_21 120.29018823 -27.21082476 15 1.0
4259 Haffner_22 123.11229434 -27.91183393 5 0.96
4260 Haffner_23 107.38578374 -16.85164264 4 0.8564
4261 Haffner_24 112.16588442 -18.27021575 2 0.8252
4262 Haffner_26 123.89801004 -30.84973915 3 0.7636
4263 Harvard_5 186.78948574 -60.76860522 4 0.8832
4264 Harvard_10 244.81308565 -54.96574802 5 0.9384
4265 Harvard_13 256.01053455 -48.1184281 6 0.9952
4266 Harvard_16 262.76203883 -36.82218172 3 0.6224
4267 Harvard_20 298.32408429 18.35954525 6 0.8844
4268 Havlen-Moffat_1 259.76108406 -38.81612463 8 1.0
4269 Herschel_1 116.70784055 0.077203 1 0.308
4270 Hogg_4 149.42731326 -54.63244661 6 0.9824
4271 Hogg_15 190.91239334 -63.10232183 15 1.0
4272 Hogg_17 218.46795142 -61.3131465 3 0.6188
4273 Hogg_18 222.68829717 -52.27265671 1 0.58
4274 Hogg_19 247.24816611 -49.11944449 4 0.8244
4275 Hogg_21 251.4137969 -47.74398498 3 0.9736
4276 Hogg_22 251.65095214 -47.08875105 7 1.0
4277 IC_166 28.08573811 61.85513377 6 0.988
4278 IC_348 56.13726366 32.1771281 1 0.3864
4279 IC_361 64.73265953 58.25086946 4 0.9424
4280 IC_1276 272.68464457 -7.21174394 6 0.9496
4281 IC_1311 302.69843556 41.18227471 8 0.98
4282 IC_1369 318.03262446 47.77571808 5 0.9752
4283 IC_1396 324.75301871 57.493877 2 0.5
4284 IC_1434 332.62529279 52.86169454 4 0.9584
4285 IC_1590 13.20720956 56.63166956 8 0.9684
4286 IC_1805 38.19392426 61.47003158 1 0.5308
4287 IC_1848 42.79106012 60.40803246 4 0.6528
4288 IC_2156 91.22755189 24.14583746 3 0.85
4289 IC_2157 91.20079985 24.08679145 3 0.8404
4290 IC_2391 130.26015116 -53.04169916 1 0.438
4291 IC_2395 130.6204419 -48.13421815 0 0.0
4292 IC_2488 141.88673698 -56.98788512 3 0.9856
4293 IC_2581 156.87424148 -57.62985064 5 1.0
4294 IC_2602 160.97308272 -64.39323626 2 0.876
4295 IC_2714 169.36925862 -62.73408478 4 0.9436
4296 IC_2944 174.59923844 -63.38076092 4 0.8992
4297 IC_2948 174.91060237 -63.47155513 0 0.0
4298 IC_4499 225.05629698 -82.21691833 2 0.8576
4299 IC_4651 261.19155169 -49.92855832 3 0.868
4300 IC_4665 266.53244462 5.63474291 0 0.0
4301 IC_4725 277.94248509 -19.13084298 5 0.9752
4302 IC_4756 279.6274683 5.43708948 1 0.7192
4303 IC_4996 304.14023883 37.64845954 6 0.9992
4304 IC_5146 328.38115415 47.26153624 0 0.0
4305 IRAS_01546+6319 29.50353382 63.59880885 1 0.4784
4306 IRAS_02130+5509 34.13745528 55.41234707 0 0.0
4307 IRAS_05100+3723 78.3580676 37.44056992 3 0.9488
4308 IRAS_06117+1901 93.70165884 19.00585146 4 0.9376
4309 IRAS_20306+4005 308.05931863 40.29188238 1 0.486
4310 Ivanov_6 111.05129129 -24.65003168 0 0.0
4311 Ivanov_8 124.78758467 -35.65351045 2 0.8644
4312 Juchert_1 290.63575533 12.66951185 8 0.9368
4313 Juchert_2 287.35668284 10.33261833 9 1.0
4314 Juchert_3 286.88728281 6.28039948 8 1.0
4315 Juchert_9 58.84792142 58.39202121 3 0.8612
4316 Juchert_10 220.06211441 -60.37857653 5 0.9524
4317 Juchert_11 56.83974772 53.90832247 2 0.45
4318 Juchert_13 180.43379517 -64.10055104 6 0.9808
4319 Juchert_16 157.05284013 -58.70203532 10 0.9724
4320 Juchert_19 60.5824113 52.44388502 5 0.77
4321 Juchert_20 62.70302576 46.8736752 6 0.9668
4322 Juchert_23 76.92301845 17.58888636 0 0.0
4323 Juchert_J0603.1+3102 90.7778738 31.03880529 2 0.7824
4324 Juchert_J0644.8+0925 101.20886198 -9.42984752 2 0.8216
4325 Juchert_J0649.4+1202 102.36940673 12.04228448 8 0.9848
4326 Juchert_J1919.4+1453 289.86518474 14.90344931 13 0.9976
4327 Juchert-Saloran_1 4.081272 59.9652785 4 0.9192
4328 Kharchenko_1 92.19804708 24.28646601 7 0.946
4329 Kharchenko_3 275.74626364 -14.65050353 5 0.984
4330 King_1 5.52298408 64.38266553 1 0.776
4331 King_2 12.73872828 58.18735587 2 0.8044
4332 King_4 39.02577363 59.02054524 2 0.7744
4333 King_5 48.67722457 52.70312699 2 0.6728
4334 King_6 52.00226025 56.44921032 1 0.5504
4335 King_7 59.78614717 51.78726644 5 0.8212
4336 King_8 87.3269339 33.6346266 17 1.0
4337 King_9 333.87904002 54.40801751 3 0.7752
4338 King_10 343.75022764 59.16839872 7 0.9992
4339 King_11 356.90974471 68.63627933 3 0.5504
4340 King_12 358.26474344 61.9574806 8 1.0
4341 King_13 2.53754876 61.16796768 2 0.522
4342 King_14 7.98607757 63.17061346 1 0.4352
4343 King_15 8.26841844 61.85439133 1 0.7596
4344 King_16 10.92943704 64.18138482 1 0.5392
4345 King_17 77.09436468 39.07115194 5 0.8712
4346 King_18 343.04998903 58.29196769 1 0.5508
4347 King_19 347.04727528 60.52371914 6 0.964
4348 King_20 353.30476228 58.46654681 2 0.6128
4349 King_21 357.476547 62.70045141 3 0.6384
4350 King_23 110.46217157 -0.98995596 4 0.9864
4351 King_25 291.13360867 13.69719937 2 0.4932
4352 King_26 292.23545016 14.88064152 7 0.9912
4353 Koposov_10 86.86459729 35.4213628 3 0.8816
4354 Koposov_12 90.24654668 35.26562511 2 0.752
4355 Koposov_43 88.09137652 29.91155206 1 0.6476
4356 Koposov_53 92.23028217 26.26040014 8 1.0
4357 Kronberger_2 275.42594897 -14.28671253 3 0.812
4358 Kronberger_4 296.29173212 28.16268435 6 0.9448
4359 Kronberger_13 291.31050676 13.94836826 7 1.0
4360 Kronberger_25 275.66712349 -14.72427797 14 0.9828
4361 Kronberger_28 301.65904856 35.5503716 2 0.7708
4362 Kronberger_36 301.13916273 35.23565282 8 0.9932
4363 Kronberger_52 299.53874935 30.87907326 9 1.0
4364 Kronberger_53 299.64463328 30.81073148 5 0.9824
4365 Kronberger_54 300.78058165 31.96393277 11 0.9992
4366 Kronberger_57 305.9876383 36.60341904 6 0.9432
4367 Kronberger_69 300.50869659 31.42030204 5 0.9864
4368 Kronberger_73 303.43940105 36.74595103 6 0.9736
4369 Kronberger_79 293.47620719 18.51844051 10 0.9932
4370 Kronberger_80 317.95496456 52.37595973 8 0.9792
4371 Kronberger_81 321.53911685 53.5297852 1 0.46
4372 Kronberger_83 319.59364384 55.20782841 5 0.9384
4373 Kronberger_84 323.88801351 53.51407799 5 0.9344
4374 Kronberger_92 83.85194795 44.19483723 0 0.0
4375 L_1641S 85.64130715 -8.1379881 0 0.0
4376 LDN_988e 316.02090769 50.24053402 2 0.526
4377 LISC_1273 177.78618844 -63.3140632 4 0.8788
4378 LISC_3287 311.8030033 47.34069954 3 0.612
4379 LISC_3534 12.08771052 49.9056108 1 0.51
4380 LISC-III_3668 120.11186831 -44.1892035 1 0.4752
4381 LK_10 309.83498976 39.99567708 1 0.3812
4382 LS_343 245.18168417 -49.6967921 7 0.8888
4383 Loden_46 155.8775233 -54.67692501 0 0.0
4384 Loden_112 158.30084587 -56.68874377 3 0.7528
4385 Loden_189 162.72995271 -56.32963298 1 0.564
4386 Loden_309 167.36910011 -60.48398066 3 0.8412
4387 Loden_372 172.77112475 -58.50768543 7 0.9712
4388 Loden_467 176.36881285 -62.44401181 3 0.918
4389 Loden_480 179.31704378 -58.30020863 3 0.9164
4390 Loden_915 203.37327833 -59.28316088 2 0.542
4391 Loden_995 208.94080336 -64.94863932 0 0.0
4392 Loden_1002 208.77333818 -65.39600907 4 0.9424
4393 Loden_1194 212.0682491 -59.75878568 1 0.2796
4394 Loden_1256 214.84420858 -61.41859846 0 0.0
4395 Loden_1339 218.33602674 -62.0836659 3 0.8708
4396 Lynga_1 209.99808802 -62.14854727 7 0.986
4397 Lynga_2 216.05733767 -61.33333393 0 0.0
4398 Lynga_3 229.19700661 -58.37499793 4 0.9692
4399 Lynga_4 233.33263834 -55.23456758 4 0.9816
4400 Lynga_5 235.45983107 -56.66918374 4 0.6108
4401 Lynga_6 241.22101039 -51.96463182 4 0.8628
4402 Lynga_7 242.72753495 -55.35451103 2 0.8824
4403 Lynga_9 245.17680854 -48.52444688 8 1.0
4404 Lynga_14 253.76617992 -45.2362453 11 0.9968
4405 Lynga_15 175.48746423 -62.49356482 2 0.672
4406 MF_1 148.269146 -55.02761742 3 0.8968
4407 MWSC_5365 268.56116957 28.83221764 1 0.2956
4408 Majaess_88 110.98832137 -25.8868623 2 0.7252
4409 Majaess_90 111.20556839 -24.50547336 0 0.0
4410 Majaess_99 125.48916329 -42.08376555 0 0.0
4411 Majaess_133 164.67037864 -61.18015737 5 0.9404
4412 Majaess_160 225.80455861 -63.38567283 0 0.0
4413 Majaess_225 354.78580284 61.91991153 1 0.25
4414 Majaess_227 356.86150509 60.51038315 1 0.4684
4415 Mamajek_1 130.56421012 -78.97287956 1 0.3304
4416 Mamajek_2 264.35995363 -8.01569742 0 0.0
4417 Mamajek_3 81.55191667 6.73643939 1 0.2824
4418 Mamajek_4 276.37097642 -50.63734376 0 0.0
4419 Markarian_38 273.81460788 -18.99430649 6 0.9632
4420 Markarian_50 348.80860626 60.44024051 5 0.8964
4421 Mayer_1 5.48749271 61.74963453 2 0.6876
4422 Mayer_3 112.52486271 -18.54626918 4 0.988
4423 Melotte_20 51.3319384 49.11865853 0 0.0
4424 Melotte_22 56.67978318 24.10845447 0 0.0
4425 Melotte_25 66.70864584 16.0807978 0 0.0
4426 Melotte_66 111.58340474 -47.69344902 3 0.804
4427 Melotte_71 114.37757148 -12.05782944 7 1.0
4428 Melotte_72 114.61852776 -10.69819864 9 1.0
4429 Melotte_101 160.56646967 -65.11092246 3 0.9052
4430 Melotte_105 169.91739087 -63.48363112 7 1.0
4431 Melotte_111 186.01719879 26.42267478 0 0.0
4432 Melotte_186 270.31773742 3.19263569 1 0.4252
4433 Miller_1 141.42948411 -53.24169765 9 0.9996
4434 Moffat_1 240.39857605 -54.14635887 10 0.9952
4435 Mon_OB1-D 100.27356382 9.57258837 1 0.2772
4436 Muzzio_1 134.50295768 -47.69669168 2 0.3416
4437 NGC_103 6.31086602 61.32619918 6 0.9672
4438 NGC_129 7.59049959 60.20598162 3 0.6224
4439 NGC_133 7.80119577 63.38622375 1 0.454
4440 NGC_136 7.89059104 61.50836864 8 1.0
4441 NGC_146 8.26328003 63.30475397 3 0.9096
4442 NGC_188 11.83722881 85.2514619 0 0.0
4443 NGC_189 9.89495407 61.0880203 0 0.0
4444 NGC_225 10.98072929 61.79330952 1 0.4444
4445 NGC_288 13.19408516 -26.58269788 0 0.0
4446 NGC_362 15.71713844 -70.8667691 1 0.6268
4447 NGC_366 16.62770694 62.21842084 8 0.8996
4448 NGC_381 17.10361397 61.58378093 5 0.968
4449 NGC_433 18.78982734 60.13237085 5 0.8976
4450 NGC_436 19.00051903 58.81506392 6 0.9708
4451 NGC_457 19.89252278 58.27566127 6 0.9284
4452 NGC_559 22.38895782 63.30433847 8 1.0
4453 NGC_581 23.3599451 60.65580521 2 0.7992
4454 NGC_609 24.10288447 64.53717065 8 0.9988
4455 NGC_637 25.77128141 64.0406834 10 0.9972
4456 NGC_654 26.00076819 61.8878144 5 0.7876
4457 NGC_659 26.08646279 60.67220672 3 0.7756
4458 NGC_663 26.53450247 61.19834029 6 0.9912
4459 NGC_743 29.66361596 60.1516545 1 0.2296
4460 NGC_744 29.64231832 55.4814908 1 0.3908
4461 NGC_752 29.1600657 37.79271833 0 0.0
4462 NGC_869 34.76550547 57.14011243 9 1.0
4463 NGC_884 35.5193295 57.14091475 5 0.8872
4464 NGC_957 38.36229862 57.55745745 2 0.5048
4465 NGC_1027 40.65196125 61.62295847 1 0.5728
4466 NGC_1039 40.54817559 42.72207819 3 0.9504
4467 NGC_1193 46.48630962 44.38170655 7 1.0
4468 NGC_1220 47.9231531 53.34972789 10 1.0
4469 NGC_1245 48.71134697 47.23507987 4 0.9632
4470 NGC_1261 48.05637982 -55.21470602 8 0.9632
4471 NGC_1333 52.32823381 31.35815328 0 0.0
4472 NGC_1342 52.95278748 37.3869023 1 0.3924
4473 NGC_1348 53.54525662 51.40024747 3 0.714
4474 NGC_1444 57.35824923 52.65541821 2 0.6728
4475 NGC_1496 61.11897125 52.65940822 4 0.9652
4476 NGC_1502 61.9609767 62.32567278 5 0.996
4477 NGC_1513 62.47155193 49.50155413 1 0.344
4478 NGC_1528 63.90556984 51.19496113 2 0.704
4479 NGC_1545 65.277067 50.24750704 1 0.4832
4480 NGC_1579 67.52296145 35.28214524 0 0.0
4481 NGC_1582 67.91102043 43.80078054 0 0.0
4482 NGC_1605 68.7531059 45.27094832 2 0.6212
4483 NGC_1624 70.16175504 50.45807369 5 0.992
4484 NGC_1647 71.4879526 19.16254322 1 0.5316
4485 NGC_1662 72.11399813 10.90376029 0 0.0
4486 NGC_1664 72.76648144 43.67478182 2 0.8444
4487 NGC_1708 75.88497088 52.92246107 1 0.2772
4488 NGC_1724 75.82844401 49.50474121 0 0.0
4489 NGC_1758 76.17489671 23.81255872 2 0.4992
4490 NGC_1778 77.02592945 37.01842045 2 0.7972
4491 NGC_1798 77.90789336 47.68911136 6 0.9268
4492 NGC_1817 78.14102954 16.69318417 2 0.5364
4493 NGC_1851 78.54674845 -40.04297348 5 0.9412
4494 NGC_1857 80.02874901 39.32883536 1 0.3172
4495 NGC_1883 81.4756868 46.48879723 3 0.9256
4496 NGC_1893 80.70184497 33.42627927 5 0.648
4497 NGC_1896 81.47481931 29.22797273 0 0.0
4498 NGC_1901 79.28836879 -68.44091363 1 0.4496
4499 NGC_1904 81.05690214 -24.52245778 5 0.8896
4500 NGC_1907 82.02900192 35.32409105 8 1.0
4501 NGC_1912 82.16674313 35.82082347 4 0.9528
4502 NGC_1931 82.85237913 34.22435327 3 0.618
4503 NGC_1960 84.08531765 34.13422525 4 0.98
4504 NGC_1980 83.80061649 -5.92125053 2 0.7116
4505 NGC_2068 86.65871356 0.138454 0 0.0
4506 NGC_2099 88.08008221 32.54084466 4 0.8968
4507 NGC_2112 88.43551836 0.40209988 3 0.8552
4508 NGC_2126 90.64950915 49.87188942 4 0.9872
4509 NGC_2129 90.27750581 23.32464592 4 0.6956
4510 NGC_2141 90.74445589 10.45550656 5 0.878
4511 NGC_2158 91.85948488 24.09770927 13 0.9932
4512 NGC_2168 92.2838081 24.32621761 0 0.0
4513 NGC_2169 92.11772485 13.9666308 4 0.8464
4514 NGC_2175 92.34912756 20.63568386 0 0.0
4515 NGC_2183 92.69935808 -6.21850563 2 0.6064
4516 NGC_2184 92.85190413 -3.37202671 0 0.0
4517 NGC_2186 93.02834148 5.4506244 8 0.964
4518 NGC_2192 93.8224654 39.84275513 4 0.9348
4519 NGC_2194 93.43020472 12.80969402 12 1.0
4520 NGC_2202 94.20660489 5.98451553 2 0.7668
4521 NGC_2204 93.88522976 -18.67148567 3 0.914
4522 NGC_2215 95.22239061 -7.27415968 2 0.7144
4523 NGC_2220 95.22885903 -44.7448138 1 0.3812
4524 NGC_2225 96.65408646 -9.64231529 11 0.9496
4525 NGC_2232 96.97754497 -4.77170078 1 0.384
4526 NGC_2236 97.41121063 6.8314648 4 0.916
4527 NGC_2243 97.39644414 -31.28344316 14 1.0
4528 NGC_2244 97.985301 4.92671252 1 0.2996
4529 NGC_2251 98.67630108 8.34438476 1 0.2812
4530 NGC_2254 98.9493063 7.67208068 13 1.0
4531 NGC_2259 99.6390726 10.88076025 11 1.0
4532 NGC_2262 99.90786096 1.14347853 17 1.0
4533 NGC_2264 100.22706966 9.87543655 0 0.0
4534 NGC_2266 100.83081229 26.97836982 12 1.0
4535 NGC_2269 100.8223541 4.62291179 8 1.0
4536 NGC_2281 102.08994942 41.09397082 0 0.0
4537 NGC_2286 101.91833944 -3.15288228 4 0.878
4538 NGC_2287 101.49513993 -20.70304973 1 0.414
4539 NGC_2298 102.24599573 -36.00809522 3 0.9044
4540 NGC_2301 102.93745731 0.46206923 8 1.0
4541 NGC_2302 102.98090775 -7.08133097 3 0.912
4542 NGC_2304 103.80303746 17.98461602 7 0.9548
4543 NGC_2309 104.02069069 -7.1773391 8 1.0
4544 NGC_2311 104.44665373 -4.6130476 4 0.966
4545 NGC_2318 104.8729586 -13.75886779 0 0.0
4546 NGC_2323 105.70453841 -8.35467926 2 0.8052
4547 NGC_2324 106.03513983 1.04721752 7 0.9972
4548 NGC_2335 106.72293502 -10.04133312 2 0.716
4549 NGC_2343 107.02653649 -10.61731475 2 0.8904
4550 NGC_2345 107.07837116 -13.18976094 5 0.9388
4551 NGC_2353 108.64121061 -10.24974551 6 0.9772
4552 NGC_2354 108.4429708 -25.72396686 3 0.7848
4553 NGC_2355 109.25063762 13.76250143 4 0.9584
4554 NGC_2358 109.27162156 -17.17436074 1 0.7536
4555 NGC_2360 109.44063993 -15.64439484 8 1.0
4556 NGC_2362 109.67216331 -24.95200664 5 0.858
4557 NGC_2367 110.03776143 -21.88071388 0 0.0
4558 NGC_2374 111.02575702 -13.26772725 3 0.9876
4559 NGC_2383 111.17349476 -20.94920581 15 1.0
4560 NGC_2384 111.28749707 -21.02152098 6 0.9856
4561 NGC_2396 112.01965015 -11.65350773 1 0.5668
4562 NGC_2401 112.35078059 -13.96810776 15 1.0
4563 NGC_2414 113.29330431 -15.45232056 7 0.9776
4564 NGC_2419 114.53641148 38.88267776 1 0.7648
4565 NGC_2420 114.60207887 21.57406769 15 1.0
4566 NGC_2421 114.04728481 -20.62182722 4 0.9584
4567 NGC_2422 114.16908692 -14.49265462 3 0.8196
4568 NGC_2423 114.31740938 -13.86327647 1 0.3436
4569 NGC_2425 114.57984568 -14.8881251 8 1.0
4570 NGC_2428 114.85175927 -16.53392219 2 0.7704
4571 NGC_2432 115.22016301 -19.07456323 6 0.9628
4572 NGC_2437 115.45978946 -14.8335351 6 0.9916
4573 NGC_2439 115.20731077 -31.69883537 8 1.0
4574 NGC_2447 116.13457651 -23.84885439 7 0.99
4575 NGC_2448 116.02907549 -24.94540276 0 0.0
4576 NGC_2453 116.90157508 -27.19590963 11 1.0
4577 NGC_2455 117.29663209 -21.29067296 3 0.9004
4578 NGC_2467 117.99676403 -26.41051063 2 0.6748
4579 NGC_2477 118.04502379 -38.53444436 3 0.8424
4580 NGC_2479 118.77200511 -17.73449401 2 0.6676
4581 NGC_2482 118.80960304 -24.27989053 2 0.518
4582 NGC_2483 118.87881547 -27.94510849 1 0.542
4583 NGC_2489 119.06706657 -30.06262363 9 0.9876
4584 NGC_2506 120.00185609 -10.76986105 13 1.0
4585 NGC_2509 120.20063151 -19.05770344 14 0.9928
4586 NGC_2516 119.52149869 -60.79290454 1 0.7332
4587 NGC_2527 121.27378005 -28.13087654 1 0.4096
4588 NGC_2533 121.76867748 -29.86040384 5 0.954
