ID Name Ra Dec NumGS Coverage
1559 FSR_0667 61.77693711 51.14963997 0 0.0
1560 FSR_0674 63.10579461 48.72616638 1 0.09
1561 FSR_0683 77.17376211 53.21340314 2 0.1836
1562 FSR_0686 66.39671358 46.13096786 0 0.0
1563 FSR_0687 69.83292508 48.20684584 1 0.1188
1564 FSR_0702 72.91943535 45.77618584 2 0.25
1565 FSR_0716 77.79319062 45.72307987 3 0.3308
1566 FSR_0717 71.5041502 42.15820156 2 0.1216
1567 FSR_0723 71.23340614 41.51933626 4 0.412
1568 FSR_0728 67.46199435 38.49824905 3 0.2268
1569 FSR_0732 75.63112523 42.54514167 1 0.0552
1570 FSR_0734 75.84963356 42.39104129 3 0.2084
1571 FSR_0735 73.47146756 40.85799805 4 0.404
1572 FSR_0744 74.85045659 37.97873421 0 0.0
1573 FSR_0761 83.33310512 39.83449368 2 0.2064
1574 FSR_0771 75.92105329 32.14532596 0 0.0
1575 FSR_0811 94.11304637 36.36430182 2 0.1728
1576 FSR_0812 84.54762686 31.73407198 2 0.2004
1577 FSR_0814 84.20885077 31.20805451 1 0.052
1578 FSR_0817 84.85992283 30.89024937 2 0.172
1579 FSR_0826 85.72631408 28.94980104 1 0.1244
1580 FSR_0827 91.07452755 31.60716532 4 0.298
1581 FSR_0833 91.31454173 30.80259992 3 0.2128
1582 FSR_0841 76.58262128 21.52540343 0 0.0
1583 FSR_0850 86.24077232 24.745201 0 0.0
1584 FSR_0852 88.33495988 25.03318882 1 0.082
1585 FSR_0866 103.83566748 29.74097459 0 0.0
1586 FSR_0869 92.52098478 24.56541744 4 0.4056
1587 FSR_0874 85.2852002 20.32335601 0 0.0
1588 FSR_0883 91.08123197 22.03061425 5 0.4016
1589 FSR_0893 93.39873022 21.60188631 2 0.1808
1590 FSR_0894 91.1337432 20.28154672 1 0.1152
1591 FSR_0902 94.57762982 20.56213963 0 0.0
1592 FSR_0903 91.87422975 19.09309465 1 0.1228
1593 FSR_0904 91.76965542 19.01366792 0 0.0
1594 FSR_0905 98.43096044 22.31307514 0 0.0
1595 FSR_0921 91.29302066 16.68821448 0 0.0
1596 FSR_0923 92.6474551 16.97365299 3 0.2536
1597 FSR_0929 96.39342492 17.70880708 3 0.2832
1598 FSR_0931 93.37873568 15.9404654 1 0.0876
1599 FSR_0932 91.09408935 14.57549077 2 0.1992
1600 FSR_0935 98.78405442 17.7364675 3 0.2444
1601 FSR_0937 93.41894346 14.99690331 2 0.2372
1602 FSR_0939 92.73582181 14.39662336 2 0.1332
1603 FSR_0941 95.43182365 15.76656872 3 0.356
1604 FSR_0942 91.50603523 13.66999942 4 0.3848
1605 FSR_0948 96.48316795 15.85541557 6 0.4368
1606 FSR_0951 95.54360491 14.65764314 1 0.0784
1607 FSR_0953 94.75944 14.1459915 8 0.5504
1608 FSR_0968 92.83510698 11.86911063 2 0.164
1609 FSR_0974 98.15033129 12.55628031 3 0.326
1610 FSR_0975 100.00588328 13.31110374 3 0.3248
1611 FSR_0977 97.96787716 11.86795422 5 0.5208
1612 FSR_0979 97.82274839 11.08208048 3 0.3072
1613 FSR_0985 92.95218214 7.02082097 4 0.4176
1614 FSR_0999 100.95186562 9.4757988 0 0.0
1615 FSR_1017 82.96879158 -3.03508934 0 0.0
1616 FSR_1032 99.07215721 4.01065891 1 0.086
1617 FSR_1051 103.04845229 3.65257465 2 0.1908
1618 FSR_1063 98.65504099 -0.26745335 5 0.4536
1619 FSR_1077 100.47069408 -0.88924263 3 0.2416
1620 FSR_1083 110.51647848 3.5562762 1 0.1032
1621 FSR_1085 103.29627814 -0.19729689 2 0.146
1622 FSR_1113 107.29548563 -1.50548544 5 0.4024
1623 FSR_1115 92.05649843 -9.57963333 1 0.094
1624 FSR_1117 94.1592841 -8.96830265 0 0.0
1625 FSR_1125 102.61685249 -5.44172419 5 0.494
1626 FSR_1129 104.71189233 -4.85301218 2 0.2048
1627 FSR_1144 104.30221876 -6.6262967 1 0.1248
1628 FSR_1149 106.06663119 -6.44575963 3 0.2516
1629 FSR_1150 106.15096964 -6.61578649 4 0.3692
1630 FSR_1153 108.58810382 -5.66287573 2 0.2192
1631 FSR_1163 104.81019795 -9.08420944 4 0.2868
1632 FSR_1170 106.87202711 -8.87166815 3 0.2456
1633 FSR_1171 105.06104367 -10.32154527 5 0.456
1634 FSR_1172 103.90388757 -11.03133446 3 0.3028
1635 FSR_1173 107.18848864 -9.42220483 3 0.3144
1636 FSR_1178 106.36435214 -10.68654623 0 0.0
1637 FSR_1180 108.91359178 -9.44327981 1 0.0672
1638 FSR_1183 108.35390886 -9.89106479 3 0.2904
1639 FSR_1185 104.86891763 -11.98162586 3 0.274
1640 FSR_1197 103.59060987 -13.74757623 0 0.0
1641 FSR_1202 106.91276413 -12.81753541 0 0.0
1642 FSR_1207 106.87714992 -13.32879571 4 0.3124
1643 FSR_1209 106.78825557 -13.82527965 3 0.334
1644 FSR_1211 115.33779351 -9.61713644 3 0.3116
1645 FSR_1212 106.94388751 -14.15059161 1 0.116
1646 FSR_1234 112.78364796 -15.43733392 0 0.0
1647 FSR_1252 110.65161298 -18.70120675 4 0.358
1648 FSR_1253 111.56922725 -18.43650803 4 0.2812
1649 FSR_1260 112.08132165 -19.67400213 3 0.2336
1650 FSR_1275 112.01974127 -21.77062733 1 0.1264
1651 FSR_1284 109.99176542 -24.53838059 5 0.4312
1652 FSR_1298 118.37166734 -22.43099354 3 0.3284
1653 FSR_1335 123.01474016 -28.98107908 3 0.3204
1654 FSR_1342 119.48678918 -31.51353902 6 0.526
1655 FSR_1347 117.02748931 -33.71467265 0 0.0
1656 FSR_1352 116.6021421 -34.291103 0 0.0
1657 FSR_1360 120.40009818 -34.48085022 1 0.1008
1658 FSR_1361 117.65718174 -36.39727572 1 0.036
1659 FSR_1363 122.67101094 -34.6156709 2 0.2172
1660 FSR_1378 120.31114124 -40.68100491 2 0.094
1661 FSR_1380 122.77010801 -39.99481421 3 0.2924
1662 FSR_1382 130.64790414 -35.81651242 1 0.1248
1663 FSR_1399 131.04030817 -39.35492493 1 0.1088
1664 FSR_1402 136.44313883 -37.87514172 0 0.0
1665 FSR_1406 129.58081768 -42.36090466 0 0.0
1666 FSR_1407 142.44567491 -33.84766594 0 0.0
1667 FSR_1411 128.67374735 -43.95389232 1 0.12
1668 FSR_1418 131.85334717 -43.91970204 0 0.0
1669 FSR_1419 124.71450755 -47.78331218 2 0.156
1670 FSR_1421 134.45063584 -42.6562819 0 0.0
1671 FSR_1424 132.69121714 -43.84473369 5 0.506
1672 FSR_1430 132.97614819 -44.27653458 1 0.102
1673 FSR_1435 134.26073529 -43.75703633 1 0.0744
1674 FSR_1441 129.88469205 -47.09562881 4 0.3728
1675 FSR_1443 129.85285362 -47.35319435 1 0.1264
1676 FSR_1452 133.32815941 -47.8551214 3 0.2296
1677 FSR_1460 136.9077332 -47.82396577 3 0.274
1678 FSR_1478 134.93157049 -52.70975319 1 0.126
1679 FSR_1484 142.44657489 -50.69963557 2 0.2044
1680 FSR_1496 145.73522931 -52.11859734 3 0.2868
1681 FSR_1500 144.41300635 -53.96517781 5 0.4532
1682 FSR_1521 148.83031993 -56.61746391 0 0.0
1683 FSR_1527 151.65315624 -57.42709009 2 0.2036
1684 FSR_1530 152.24196404 -57.28183629 5 0.3444
1685 FSR_1586 170.67515388 -62.31559086 0 0.0
1686 FSR_1591 174.2579292 -62.73720614 2 0.2068
1687 FSR_1595 176.76844167 -62.63627062 7 0.4892
1688 FSR_1621 189.81684114 -57.40489906 4 0.2768
1689 FSR_1645 200.32581876 -61.9885468 1 0.1264
1690 FSR_1663 205.23927469 -60.20535393 3 0.33
1691 FSR_1666 207.19560942 -61.43351591 0 0.0
1692 FSR_1668 208.80076506 -61.67722081 2 0.1348
1693 FSR_1694 228.72967013 -62.77845773 0 0.0
1694 FSR_1698 230.23341016 -59.62171016 5 0.3428
1695 FSR_1700 234.69393407 -59.26407242 0 0.0
1696 FSR_1703 235.37044975 -54.97472871 1 0.1156
1697 FSR_1716 242.60733776 -53.73845143 4 0.3276
1698 FSR_1725 247.67124637 -50.13143031 3 0.3332
1699 FSR_1744 252.97337169 -42.40853489 2 0.1944
1700 FSR_1750 255.52013141 -38.8791165 3 0.3348
1701 FSR_1758 262.80264886 -39.83583254 2 0.1708
1702 Feibelman_1 304.42104902 38.03009011 7 0.5496
1703 Feinstein_1 166.29359273 -59.72938619 2 0.228
1704 Ferrero_1 275.02821362 -32.35056497 1 0.1264
1705 Ferrero_11 93.65885711 0.65220041 0 0.0
1706 Ferrero_17 77.18618252 17.98686198 1 0.0828
1707 FoF_5 156.32345065 -72.54640421 0 0.0
1708 FoF_145 256.98554654 -44.15646643 0 0.0
1709 FoF_198 112.12951026 -20.11684721 3 0.2552
1710 FoF_273 245.72460167 -50.17729437 6 0.4584
1711 FoF_282 265.26094652 -33.26861925 4 0.3232
1712 FoF_321 296.38629627 21.16279383 3 0.31
1713 FoF_403 161.01695663 -58.09910226 1 0.096
1714 FoF_589 119.81272596 -19.1278656 4 0.3344
1715 FoF_597 282.11426446 8.70887241 3 0.2772
1716 FoF_658 95.2716101 -3.46812959 2 0.2036
1717 FoF_861 244.70647298 -52.88355717 8 0.5264
1718 FoF_866 261.7658695 -39.41737672 5 0.5216
1719 FoF_876 316.05405273 42.06586547 2 0.1588
1720 FoF_947 118.60971353 -27.51157482 1 0.1248
1721 FoF_1180 236.59909818 -56.79588299 3 0.2476
1722 FoF_1182 238.07290175 -55.42275624 5 0.4
1723 FoF_1218 273.9801218 -18.10377131 4 0.3372
1724 FoF_1235 281.85801633 -5.22444291 7 0.5048
1725 FoF_1375 91.03759823 28.04728341 2 0.2192
1726 FoF_1428 119.27101822 -27.91529067 2 0.2044
1727 FoF_1540 170.21185874 -59.30055693 3 0.3076
1728 FoF_1624 266.51120743 -29.19169293 1 0.084
1729 FoF_1800 337.82439323 58.04503607 2 0.1992
1730 FoF_1973 95.45179385 22.4133391 2 0.1948
1731 FoF_1994 191.01768033 -58.09172184 0 0.0
1732 FoF_2068 283.96330285 -5.10079877 2 0.2264
1733 FoF_2094 175.46518075 -61.95177248 1 0.1268
1734 FoF_2100 227.58844126 -60.49918288 3 0.302
1735 FoF_2117 282.34295402 -4.48655151 2 0.232
1736 FoF_2123 297.95528091 22.10011513 2 0.2352
1737 FoF_2139 67.69066651 46.31636571 0 0.0
1738 FoF_2143 90.98520146 26.62945014 4 0.3056
1739 FoF_2179 305.35994406 38.64443739 1 0.1268
1740 FoF_2198 107.49735026 4.65038827 1 0.1
1741 FoF_2210 247.18419164 -54.95184451 3 0.186
1742 FoF_2220 127.41095511 -41.2717579 2 0.1052
1743 FoF_2238 167.71402912 -56.80807737 5 0.4068
1744 FoF_2253 307.52834601 45.92099463 1 0.1244
1745 FoF_2309 209.96284894 -63.61052076 0 0.0
1746 FoF_2383 95.38010328 -16.096699 1 0.0908
1747 Gaia_1 101.46653729 -16.73987206 5 0.4728
1748 Gaia_2 28.129182 53.04925648 1 0.1252
1749 Gaia_6 122.10821262 -23.69873785 1 0.1184
1750 Gaia_8 282.54314014 33.39282363 2 0.1832
1751 Gulliver_2 122.89460188 -37.39325616 0 0.0
1752 Gulliver_3 122.53263973 -37.24835149 6 0.416
1753 Gulliver_4 122.17049775 -37.50469721 3 0.2584
1754 Gulliver_5 132.57085525 -45.51903705 0 0.0
1755 Gulliver_7 141.75659024 -55.12458952 3 0.252
1756 Gulliver_9 127.20387396 -47.92490661 1 0.0912
1757 Gulliver_10 123.13413994 -38.71167269 1 0.1156
1758 Gulliver_11 68.00945959 43.61268083 0 0.0
1759 Gulliver_12 181.17004098 -61.31241975 1 0.1264
1760 Gulliver_13 104.87745528 -13.24935955 1 0.1248
1761 Gulliver_14 259.94560258 -36.70777429 2 0.202
1762 Gulliver_15 272.59805427 -16.72264169 2 0.1736
1763 Gulliver_17 302.6543355 35.86693518 8 0.5028
1764 Gulliver_18 302.90349973 26.54097419 2 0.1932
1765 Gulliver_19 344.17036053 61.10605344 2 0.2344
1766 Gulliver_20 273.83972565 11.43775178 1 0.1248
1767 Gulliver_21 106.88737418 -25.50922818 1 0.1264
1768 Gulliver_22 84.82419076 26.34502001 1 0.0816
1769 Gulliver_23 304.26298115 38.04956116 3 0.2944
1770 Gulliver_24 1.14029519 62.83642111 0 0.0
1771 Gulliver_25 51.99521516 45.1793841 1 0.1016
1772 Gulliver_26 80.68819706 35.27439393 1 0.0652
1773 Gulliver_27 146.0875136 -54.11244295 5 0.5088
1774 Gulliver_28 293.65424523 18.16389907 0 0.0
1775 Gulliver_30 313.68192037 45.99840909 2 0.2516
1776 Gulliver_31 301.88506953 38.24687229 2 0.182
1777 Gulliver_32 98.38361845 7.46585503 2 0.2392
1778 Gulliver_33 318.23305193 46.36568758 1 0.1136
1779 Gulliver_34 167.73601942 -59.16805817 3 0.294
1780 Gulliver_35 150.3793947 -58.20612049 3 0.3204
1781 Gulliver_36 123.15603231 -35.09680977 4 0.4448
1782 Gulliver_37 292.07419896 25.35755037 0 0.0
1783 Gulliver_38 300.80521885 34.43482282 3 0.2032
1784 Gulliver_39 163.70300129 -58.04832615 5 0.3352
1785 Gulliver_40 163.05281204 -58.3850348 4 0.4016
1786 Gulliver_42 303.92567238 37.84452188 6 0.5248
1787 Gulliver_43 296.27889698 24.59555408 0 0.0
1788 Gulliver_44 127.27884044 -38.11390178 0 0.0
1789 Gulliver_45 104.62076022 3.09045429 1 0.0732
1790 Gulliver_46 186.23409359 -61.97228179 4 0.384
1791 Gulliver_47 107.92008692 0.80468239 0 0.0
1792 Gulliver_48 316.30415676 50.74061951 0 0.0
1793 Gulliver_49 350.68347279 61.96406971 2 0.1876
1794 Gulliver_50 181.36124294 -62.68647347 3 0.324
1795 Gulliver_51 30.33154031 63.79603195 2 0.2004
1796 Gulliver_52 161.60710192 -59.48522792 0 0.0
1797 Gulliver_53 81.00861221 34.04995412 0 0.0
1798 Gulliver_54 81.27197513 33.67777218 1 0.0384
1799 Gulliver_55 297.83046025 18.67501344 2 0.1596
1800 Gulliver_56 95.39233775 26.90073437 0 0.0
1801 Gulliver_57 141.20121044 -48.06380178 2 0.216
1802 Gulliver_58 191.53541548 -61.96352879 1 0.1256
1803 Gulliver_59 195.71793852 -64.60738986 2 0.1076
1804 Gulliver_60 303.44542144 29.66024336 0 0.0
1805 HD_226540_Group 298.79146571 33.49971607 3 0.2992
1806 HSC_1 289.60934019 -38.03488766 1 0.0764
1807 HSC_2 268.62743373 -29.53106019 4 0.2812
1808 HSC_3 273.73496465 -31.87471566 2 0.2496
1809 HSC_4 269.07221582 -29.63809868 7 0.3268
1810 HSC_5 276.78242021 -33.09355306 1 0.1252
1811 HSC_6 267.70722399 -28.82464882 3 0.2828
1812 HSC_7 261.39725469 -25.13485632 2 0.2516
1813 HSC_8 267.67303759 -28.63475332 4 0.3716
1814 HSC_9 269.0541006 -29.33439782 1 0.1264
1815 HSC_10 268.22552995 -28.79674558 7 0.4024
1816 HSC_11 267.41554842 -28.34712185 8 0.5888
1817 HSC_12 270.99783386 -30.01874129 6 0.476
1818 HSC_13 269.04870053 -28.94250223 2 0.2436
1819 HSC_14 267.29986983 -28.00803909 2 0.206
1820 HSC_15 278.97219898 -33.29082913 2 0.1824
1821 HSC_16 255.76281503 -20.69443082 1 0.1204
1822 HSC_17 268.76869002 -28.22565051 4 0.3136
1823 HSC_18 279.92767659 -32.96086031 2 0.2384
1824 HSC_19 271.09731284 -29.07542033 2 0.2492
1825 HSC_20 265.56563194 -26.1112651 1 0.1268
1826 HSC_23 281.87998515 -33.33870929 2 0.2136
1827 HSC_25 265.39154232 -25.70159807 4 0.376
1828 HSC_26 268.61501028 -27.38502038 4 0.3192
1829 HSC_27 267.27278038 -26.63021458 2 0.1016
1830 HSC_31 266.58578594 -26.04071152 3 0.3436
1831 HSC_32 286.88243109 -34.67970405 1 0.102
1832 HSC_34 266.62277776 -25.93021104 1 0.1244
1833 HSC_35 266.98684644 -26.12444269 3 0.2056
1834 HSC_36 268.74228299 -27.00148638 0 0.0
1835 HSC_37 264.35500375 -24.40572095 3 0.2856
1836 HSC_38 269.29312346 -27.02527134 0 0.0
1837 HSC_39 268.18452272 -26.37854966 3 0.196
1838 HSC_40 268.97121443 -26.72565082 1 0.1264
1839 HSC_44 275.13787348 -29.27220598 2 0.2492
1840 HSC_46 229.61087739 2.04961365 1 0.1256
1841 HSC_52 336.34185233 -38.01875663 0 0.0
1842 HSC_55 267.67857549 -24.71361397 1 0.1136
1843 HSC_56 268.42894629 -25.1053462 7 0.5588
1844 HSC_58 359.45304129 -32.60894369 0 0.0
1845 HSC_59 260.81746483 -20.39529687 1 0.1264
1846 HSC_61 279.2118838 -29.64453186 3 0.3312
1847 HSC_62 269.8258553 -25.07628698 1 0.1248
1848 HSC_63 268.48967564 -24.36923185 6 0.5428
1849 HSC_64 255.19848667 -16.22050864 0 0.0
1850 HSC_65 266.35058044 -23.09481333 1 0.1252
1851 HSC_66 251.9425963 -13.93912501 0 0.0
1852 HSC_67 257.74708341 -17.76926401 0 0.0
1853 HSC_70 270.31262406 -24.95714343 4 0.4592
1854 HSC_71 270.34742937 -24.9526974 3 0.228
1855 HSC_72 269.59338513 -24.55712493 9 0.672
1856 HSC_73 269.28534121 -24.30498415 2 0.1192
1857 HSC_74 286.03878794 -31.59649709 1 0.0724
1858 HSC_75 267.17318522 -23.08216024 1 0.1264
1859 HSC_76 270.10376415 -24.45817391 8 0.6228
1860 HSC_77 287.34581278 -31.76068554 1 0.124
1861 HSC_79 270.06767952 -24.28845129 2 0.2416
1862 HSC_80 270.2547125 -24.33497311 6 0.462
1863 HSC_81 282.07336007 -29.71531411 2 0.2488
1864 HSC_86 266.9426345 -22.18554732 2 0.2376
1865 HSC_87 272.5052188 -25.09089627 2 0.2288
1866 HSC_89 255.01130459 -14.59238267 0 0.0
1867 HSC_92 269.49653852 -23.29243771 3 0.366
1868 HSC_93 281.23033728 -28.72036583 1 0.1256
1869 HSC_94 270.32860514 -23.61920684 4 0.3992
1870 HSC_95 261.22982521 -18.28691587 1 0.1252
1871 HSC_97 271.28560869 -23.8027007 0 0.0
1872 HSC_98 259.8507353 -17.07128889 2 0.1972
1873 HSC_99 263.05366362 -18.97601786 1 0.124
1874 HSC_100 272.42570652 -24.04988447 1 0.0844
1875 HSC_101 278.65389266 -26.87364187 2 0.2364
1876 HSC_103 269.21022784 -22.05030987 3 0.3164
1877 HSC_104 270.5163587 -22.72959219 5 0.4928
1878 HSC_105 284.7017257 -29.09380917 3 0.2888
1879 HSC_106 269.9603932 -22.37753092 0 0.0
1880 HSC_108 271.32658617 -22.92801652 2 0.2196
1881 HSC_109 274.96394038 -24.66315793 0 0.0
1882 HSC_110 269.36360315 -21.76285513 3 0.3436
1883 HSC_113 279.77119449 -26.55669048 2 0.2264
1884 HSC_115 273.10750872 -23.02799015 3 0.3556
1885 HSC_118 272.65804245 -22.46953955 5 0.4492
1886 HSC_119 264.63319465 -17.55946347 3 0.3744
1887 HSC_120 263.29501218 -16.59125821 5 0.438
1888 HSC_125 264.86188617 -16.81024381 3 0.272
1889 HSC_127 271.94449118 -20.47842167 2 0.2512
1890 HSC_129 270.6826275 -19.76123414 2 0.2048
1891 HSC_131 274.98731846 -21.89475593 1 0.126
1892 HSC_132 213.89009558 17.10382662 0 0.0
1893 HSC_133 278.23392061 -23.36693405 5 0.3916
1894 HSC_134 278.11414859 -23.1122733 0 0.0
1895 HSC_135 271.7391523 -19.76358173 1 0.1264
1896 HSC_137 281.57007633 -24.35032782 0 0.0
1897 HSC_138 273.20708575 -20.22983227 0 0.0
1898 HSC_139 277.61398072 -22.36743412 4 0.3672
1899 HSC_140 277.47389989 -22.15558323 2 0.2032
1900 HSC_142 271.40458776 -18.94524995 0 0.0
1901 HSC_143 274.35177291 -20.41499421 2 0.1908
1902 HSC_144 274.18232304 -20.32101038 2 0.1964
1903 HSC_145 271.38827094 -18.77060297 0 0.0
1904 HSC_147 287.27785387 -26.02120676 1 0.084
1905 HSC_148 273.504239 -19.52203394 9 0.73
1906 HSC_149 273.50010875 -19.50420289 7 0.4536
1907 HSC_151 288.35675596 -25.89773304 0 0.0
1908 HSC_152 272.43957765 -18.64624965 2 0.1732
1909 HSC_153 275.21078706 -19.99353689 3 0.3296
1910 HSC_155 273.89793236 -18.75782206 1 0.0944
1911 HSC_156 269.68869697 -16.20407121 0 0.0
1912 HSC_157 276.61087965 -19.71429058 2 0.2104
1913 HSC_158 273.48004628 -18.06627228 2 0.2124
1914 HSC_159 270.80128723 -16.63427519 4 0.3888
1915 HSC_160 271.87895462 -17.19599946 2 0.242
1916 HSC_161 273.51324307 -17.98918143 7 0.4932
1917 HSC_162 270.53815169 -16.23085959 4 0.47
1918 HSC_164 284.60021473 -22.99486528 0 0.0
1919 HSC_166 278.64101526 -20.24130206 2 0.2504
1920 HSC_170 301.72464453 -28.41949107 1 0.0748
1921 HSC_171 288.65155434 -23.86749095 0 0.0
1922 HSC_172 259.23106283 -8.73995437 0 0.0
1923 HSC_174 275.05439837 -17.53998857 7 0.5504
1924 HSC_175 273.09184472 -16.48882379 0 0.0
1925 HSC_176 274.05273214 -16.53805472 3 0.3164
1926 HSC_177 286.8265867 -22.37657083 3 0.3756
1927 HSC_178 274.41589782 -16.35895169 5 0.4704
1928 HSC_179 272.34370501 -15.24975983 2 0.1716
1929 HSC_180 288.12144997 -22.1809088 0 0.0
1930 HSC_181 277.27273964 -17.03748063 3 0.3172
1931 HSC_183 275.63762059 -16.00257103 3 0.2904
1932 HSC_184 273.73036939 -14.98552326 3 0.3688
1933 HSC_186 275.42484705 -15.79271552 1 0.1256
1934 HSC_187 273.25004071 -14.46653302 3 0.3196
1935 HSC_188 250.00174263 -0.60389824 0 0.0
1936 HSC_189 279.06542488 -16.99601034 4 0.3364
1937 HSC_190 246.39719666 1.8548371 0 0.0
1938 HSC_191 290.91739203 -22.08912514 0 0.0
1939 HSC_192 282.74154594 -18.55244057 0 0.0
1940 HSC_193 272.62413029 -13.48973345 0 0.0
1941 HSC_194 275.73487452 -15.02687037 0 0.0
1942 HSC_195 278.2333969 -16.07118922 4 0.2756
1943 HSC_196 269.98448899 -11.68227142 0 0.0
1944 HSC_197 273.00690725 -12.99210675 1 0.074
1945 HSC_198 276.1002753 -14.49021398 3 0.254
1946 HSC_200 276.42328768 -13.93978103 7 0.5296
1947 HSC_201 284.52820199 -17.82773452 3 0.288
1948 HSC_202 275.77318237 -13.45228083 2 0.16
1949 HSC_204 275.13715089 -12.3711663 1 0.1236
1950 HSC_205 263.83718796 -6.08280617 0 0.0
1951 HSC_207 277.28937005 -13.10581908 5 0.3852
1952 HSC_208 271.30905982 -9.77796581 2 0.166
1953 HSC_210 277.34136443 -12.66959183 3 0.2616
1954 HSC_212 291.22466629 -18.37633376 2 0.2252
1955 HSC_213 269.23604456 -7.38452727 0 0.0
1956 HSC_214 275.04953266 -10.46468426 3 0.2676
1957 HSC_215 277.06809151 -11.458311 2 0.1944
1958 HSC_219 277.58515472 -10.91094866 4 0.3548
1959 HSC_220 280.75311594 -12.48672168 1 0.1244
1960 HSC_221 277.78571281 -10.87545852 1 0.1268
1961 HSC_222 278.51765302 -11.2086311 4 0.3356
1962 HSC_223 282.88233893 -13.35482559 3 0.282
1963 HSC_224 280.22862243 -11.80396617 3 0.3508
1964 HSC_225 277.73869675 -10.53336579 3 0.2268
1965 HSC_226 277.62115764 -10.45025603 3 0.286
1966 HSC_227 276.41548305 -9.74681471 1 0.1248
1967 HSC_229 256.08113101 1.6253259 2 0.196
1968 HSC_230 277.9235098 -10.16943298 4 0.2476
1969 HSC_231 279.70980009 -10.93304208 0 0.0
1970 HSC_232 264.76852123 -2.73125361 1 0.1248
1971 HSC_233 277.96633836 -8.79048766 7 0.5584
1972 HSC_234 276.88786513 -8.10792682 3 0.2208
1973 HSC_235 278.14825322 -8.45098405 1 0.0812
1974 HSC_236 272.1943693 -5.10307995 2 0.2284
1975 HSC_238 276.10044556 -6.58233157 1 0.124
1976 HSC_239 277.98435683 -7.50761149 1 0.0724
1977 HSC_240 285.17496522 -10.62643938 3 0.3416
1978 HSC_242 247.84630601 9.21638164 2 0.182
1979 HSC_243 279.07326609 -6.76277586 3 0.2404
1980 HSC_245 279.88466805 -7.05988378 7 0.5352
1981 HSC_247 296.37942003 -14.84580109 2 0.2504
1982 HSC_248 268.81381224 -0.96469952 0 0.0
1983 HSC_249 279.69425347 -6.56767885 0 0.0
1984 HSC_250 278.68028941 -5.99598865 3 0.318
1985 HSC_251 279.33185736 -6.2970265 2 0.252
1986 HSC_252 289.58998682 -11.32991985 4 0.3412
1987 HSC_253 279.09803816 -5.99965923 1 0.1248
1988 HSC_254 278.08274076 -5.37004719 1 0.1236
1989 HSC_255 291.18623321 -11.72044989 1 0.0676
1990 HSC_257 278.4657535 -4.95492108 3 0.2908
1991 HSC_258 278.42296731 -4.87384263 5 0.416
1992 HSC_261 279.67011407 -5.40192615 4 0.3816
1993 HSC_262 280.24984593 -5.64531231 4 0.3344
1994 HSC_263 264.8222678 2.42586823 2 0.1508
1995 HSC_264 280.58260492 -5.78375409 4 0.3904
1996 HSC_265 279.83470989 -5.37947806 3 0.2404
1997 HSC_266 280.78941646 -5.78762459 3 0.342
1998 HSC_267 278.41689915 -4.5522319 0 0.0
1999 HSC_268 280.14602461 -5.32521643 3 0.3296
2000 HSC_269 282.96898649 -6.72618358 2 0.2024
2001 HSC_271 279.004336 -4.61108282 5 0.4468
2002 HSC_272 280.11675734 -5.13622613 3 0.2488
2003 HSC_273 281.10699069 -5.44458045 3 0.2236
2004 HSC_276 287.4194613 -8.39386569 4 0.44
2005 HSC_277 283.90441083 -6.46175483 2 0.2452
2006 HSC_278 279.95626631 -4.36897412 1 0.1252
2007 HSC_279 281.27631323 -4.85880952 5 0.2796
2008 HSC_280 276.8418341 -2.39413243 1 0.1056
2009 HSC_281 280.84487376 -4.38196396 1 0.1168
2010 HSC_282 349.26645462 -26.87716508 0 0.0
2011 HSC_283 260.25359182 6.35716452 2 0.2384
2012 HSC_284 280.30278063 -3.91097827 3 0.37
2013 HSC_285 280.90686461 -3.8143722 6 0.554
2014 HSC_287 275.71677171 -1.03091186 2 0.22
2015 HSC_289 280.01965762 -2.88903589 1 0.106
2016 HSC_290 278.96590223 -2.3345193 0 0.0
2017 HSC_291 282.53536585 -4.1002288 4 0.3948
2018 HSC_294 282.48793931 -3.48927681 1 0.0936
2019 HSC_295 273.82782315 1.01936775 2 0.2508
2020 HSC_296 288.44518873 -6.3435325 1 0.0692
2021 HSC_297 270.78641721 2.73645795 2 0.218
2022 HSC_298 286.30595476 -5.21450582 2 0.1948
2023 HSC_299 276.29708352 -0.00373218 0 0.0
2024 HSC_300 291.60679789 -7.68659521 0 0.0
2025 HSC_301 294.0396753 -8.81347501 2 0.2436
2026 HSC_302 281.08663549 -2.1220746 6 0.472
2027 HSC_303 269.68248876 3.74209759 1 0.1196
2028 HSC_304 280.53278265 -1.54590303 6 0.5256
2029 HSC_305 269.71609397 4.10488602 0 0.0
2030 HSC_307 284.40310967 -2.96947137 4 0.4208
2031 HSC_308 280.20065041 -0.7694449 1 0.0724
2032 HSC_310 289.96666311 -5.68417585 0 0.0
2033 HSC_313 283.68767035 -2.40737519 1 0.1272
2034 HSC_315 284.92662617 -1.8087212 0 0.0
2035 HSC_316 282.54673643 -0.52407186 3 0.3256
2036 HSC_318 271.09361749 5.45172928 0 0.0
2037 HSC_319 281.08426223 0.48184599 1 0.1264
2038 HSC_320 282.97709559 -0.43656104 2 0.2384
2039 HSC_321 282.04358433 0.04259551 1 0.1144
2040 HSC_322 257.17484508 12.20013196 0 0.0
